what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1411699904118
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1411699904118
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1411699904119
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1411699904121
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1411699904122
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1411699904124
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1411699904125
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1411699904126
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1411699904127
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1411699904129
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1411699904130
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1411699904132
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1411699904149
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1411699904150
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1411699904151
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1411699904152
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1411699904153
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1411699904153
os,sysinfo,,,"win32",1411699904157
arch,sysinfo,,,"x86",1411699904157
ws,sysinfo,,,"win32",1411699904157
locale,sysinfo,,,"en_US",1411699904157
processors,sysinfo,,,"2",1411699904157
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1411699904158
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1411699904158
java.specification.name,sysinfo,,,"Java Platform API Specification",1411699904158
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1411699904158
java.specification.version,sysinfo,,,"1.6",1411699904158
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1411699904158
java.version,sysinfo,,,"1.6.0_23",1411699904158
java.vm.info,sysinfo,,,"mixed mode",1411699904158
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1411699904158
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1411699904158
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1411699904158
java.vm.specification.version,sysinfo,,,"1.0",1411699904158
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1411699904158
java.vm.version,sysinfo,,,"19.0-b09",1411699904158
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411699920393
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1411699920778
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1411699920955
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1411699922021
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411699924390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411699924463
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1411699924702
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1411699924721
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1411699924723
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1411699924725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411699931544
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1411699975025
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1411699975038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411699976104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411699994227
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1411699994798
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1411699994828
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1411699998208
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1411700009081
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1411700009110
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1411700011722
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411700075051
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1411700080635
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411700094324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411700099820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411700105423
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411700106776
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411700107095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411700107387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411700112037
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411700120567
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411700120716
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411700122791
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411700123060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411700126916
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411700127884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411700129942
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411700131644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411700134200
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411700135244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411700146970
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411700172195
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411700175110
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411700175419
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411700180759
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411700182054
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411700193306
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411700193498
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1411700217646
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411700226929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411700229694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411700238979
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411700240050
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1411700240183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411700240340
